session,speaker_name,affiliation,tumor_types,clinical_stage,trial_name,trial_features,source,nct_verified
CAR-T Therapy: Transforming the Landscape of Adult and Pediatric Blood Cancers,Matthew Frank,"Stanford University, Division of Blood and Marrow Transplantation and Cellular Therapy",large B-cell lymphoma; mantle cell lymphoma; follicular lymphoma; marginal zone lymphoma; ALL; CLL,mixed,Zantacel (Miltenyi),"relapsed/refractory large B‑cell lymphoma, some high‑risk cytogenetics",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
CAR-T Therapy: Transforming the Landscape of Adult and Pediatric Blood Cancers,Matthew Frank,"Stanford University, Division of Blood and Marrow Transplantation and Cellular Therapy",large B-cell lymphoma; mantle cell lymphoma; follicular lymphoma; marginal zone lymphoma; ALL; CLL,mixed,Kite‑363 (bicistronic CD19/CD20),"primary refractory or multiply relapsed large B‑cell lymphoma, elevated LDH in ~2/3",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
CAR-T Therapy: Transforming the Landscape of Adult and Pediatric Blood Cancers,Matthew Frank,"Stanford University, Division of Blood and Marrow Transplantation and Cellular Therapy",large B-cell lymphoma; mantle cell lymphoma; follicular lymphoma; marginal zone lymphoma; ALL; CLL,mixed,J&J tandem CD19/CD20,"relapsed/refractory large B‑cell lymphoma, high‑risk features",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
CAR-T Therapy: Transforming the Landscape of Adult and Pediatric Blood Cancers,Matthew Frank,"Stanford University, Division of Blood and Marrow Transplantation and Cellular Therapy",large B-cell lymphoma; mantle cell lymphoma; follicular lymphoma; marginal zone lymphoma; ALL; CLL,mixed,Cargo CD22 CAR Phase 1,"post‑CD19 CAR relapse, median 5th line, diverse histologies",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cell-therapy-at-a-crossroads-exploring-the-evolving-landscape-between-autologous,Zachary Roberts,"Allogene Therapeutics, Chief Medical Officer",large B‑cell lymphoma; renal cell carcinoma; multiple myeloma,mixed,ALPHA III,"MRD‑positive LBCL patients in remission, n≈220 planned",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cell-therapy-at-a-crossroads-exploring-the-evolving-landscape-between-autologous,Zachary Roberts,"Allogene Therapeutics, Chief Medical Officer",large B‑cell lymphoma; renal cell carcinoma; multiple myeloma,mixed,Traverse RCC Phase 1,"Renal cell carcinoma, CD70‑high tumors, dose 80M CAR T cells",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Omar Nadeem,Dana-Farber Cancer Institute,multiple myeloma,phase_1,CAR-PRISM,high-risk smoldering myeloma per 20/2/20 criteria,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Janos Tanyi,University of Pennsylvania,mesothelioma; ovarian cancer; cholangiocarcinoma,phase_1,first-in-human KIR CAR study,"mesothelin-positive solid tumors, ≥1 prior therapy",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Ignacio Melero,"University Clinic of Navarra, Spain; University of Oxford, UK",colorectal cancer,phase_1b,FAP4-1BB + civisatuximab phase 1b,"MSS metastatic colorectal cancer, median 3 prior lines",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Pavlina Spiliopoulou,University of Glasgow,melanoma,phase_1_2,mRNA-4359 P101,"advanced/metastatic melanoma, treatment‑naïve or adjuvant‑treated",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
chemistry-to-the-clinic-part-2-of-4-beyond-inhibitionthe-next-frontier-in-proxim,William Gibson,Dana‑Farber Cancer Institute,pancreatic ductal adenocarcinoma; non‑small cell lung cancer,phase_1_2,RASalute‑302,"KRAS G12C PDAC, second‑line",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
chemistry-to-the-clinic-part-2-of-4-beyond-inhibitionthe-next-frontier-in-proxim,William Gibson,Dana‑Farber Cancer Institute,pancreatic ductal adenocarcinoma; non‑small cell lung cancer,phase_1_2,RASalute‑303,"KRAS G12C NSCLC, docetaxel‑controlled",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
chemistry-to-the-clinic-part-4-of-4-from-transcript-to-proteinnew-frontiers-in-d,Katherine Kaiser‑Burkher,"Johnson & Johnson, Oncology R&D",prostate cancer; breast cancer,phase_1,Phase 1 HLD0915 trial,"mCRPC, AR‑expressing, any AR mutation",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
chemistry-to-the-clinic-part-4-of-4-from-transcript-to-proteinnew-frontiers-in-d,Katherine Kaiser‑Burkher,"Johnson & Johnson, Oncology R&D",prostate cancer; breast cancer,phase_1,Phase 1 HLD0117 trial,ER‑positive HER2‑negative metastatic breast cancer,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
christopher-r-flowers-applying-molecular-classifications-to-therapy-and-trials-i,Christopher R. Flowers,"MD Anderson Cancer Center, Division of Cancer Medicine",diffuse large B-cell lymphoma,phase_3,POLARIX,"Frontline DLBCL, stratified by IPI, global enrollment",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
christopher-r-flowers-applying-molecular-classifications-to-therapy-and-trials-i,Christopher R. Flowers,"MD Anderson Cancer Center, Division of Cancer Medicine",diffuse large B-cell lymphoma,phase_3,TAFASITAMAB + LENALIDOMIDE + R‑CHOP vs placebo + R‑CHOP,"DLBCL, reduced eligibility criteria, progression‑free survival endpoint",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
chromatin-epigenetics-and-cancer-dedicated-to-the-memory-of-james-d-watson,Dr. Scott Armstrong,"Dana-Farber Cancer Institute, Boston, MA",acute myeloid leukemia,approved,Phase 2/3 menin inhibitor studies,Relapsed/refractory AML with KMT2A‑rearrangement or NPM1 mutation,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
chromosomal-instability-in-cancer-from-mechanism-to-therapy-and-clinical-transla,Velastra Therapeutics CSO,Velastra Therapeutics,high-grade serous ovarian cancer; lung adenocarcinoma (LKB1‑mutant); triple‑negative breast cancer; head and neck squamous cell carcinoma,phase_1,VLS-1488 dose‑escalation study,p16 IHC performed on archival tumor samples (n≈40),schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
chromosomal-instability-in-cancer-from-mechanism-to-therapy-and-clinical-transla,Velastra Therapeutics CSO,Velastra Therapeutics,high-grade serous ovarian cancer; lung adenocarcinoma (LKB1‑mutant); triple‑negative breast cancer; head and neck squamous cell carcinoma,phase_1,savolnisib dose‑escalation study,p16 IHC performed on archival tumor samples (n≈35),schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
claudin-targeted-therapies-from-tight-junction-biology-to-next-generation-precis,Kohei Setara,"German oncologist, Japan",gastric cancer; pancreatic ductal adenocarcinoma; ovarian cancer,approved,FASTO phase 2,"claudin‑18.2 positive gastric cancer, fluoropyrimidine backbone",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
claudin-targeted-therapies-from-tight-junction-biology-to-next-generation-precis,Kohei Setara,"German oncologist, Japan",gastric cancer; pancreatic ductal adenocarcinoma; ovarian cancer,approved,Luciana phase 3,"claudin‑18.2 positive gastric cancer, ZOLPI + chemo + PD‑1",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
claudin-targeted-therapies-from-tight-junction-biology-to-next-generation-precis,Sameh El‑Gammal,United States,gastric cancer; breast cancer; multiple myeloma,mixed,Astellas claudin‑18.2 ADC phase 3,claudin‑18.2 high gastric cancer,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
claudin-targeted-therapies-from-tight-junction-biology-to-next-generation-precis,Lin Shen,"Peking University Cancer Hospital, China",gastric cancer; pancreatic ductal adenocarcinoma,mixed,Phase 1 IIT claudin‑18.2 CAR‑T monotherapy cohort,"gastric cancer, claudin‑18.2 high",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
claudin-targeted-therapies-from-tight-junction-biology-to-next-generation-precis,Lin Shen,"Peking University Cancer Hospital, China",gastric cancer; pancreatic ductal adenocarcinoma,mixed,Phase 1/2 combination CAR‑T + PD‑1 cohort,"gastric cancer, prior chemo",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
claudin-targeted-therapies-from-tight-junction-biology-to-next-generation-precis,Lin Shen,"Peking University Cancer Hospital, China",gastric cancer; pancreatic ductal adenocarcinoma,mixed,Randomized controlled phase 2/3 claudin‑18.2 CAR‑T vs standard therapy,"GI cancers, frontline setting",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
clinical-trial-design-workshop-real-world-evidence-in-clinical-trial-design,Peter O'Dwyer,"University of Pennsylvania, Medical Oncologist, co-chair of ECOG-ACRIN Research Group",non-small cell lung cancer,phase_3,ECOG-ACRIN EA5182,"EGFR-mutant NSCLC, arms: osimertinib vs osimertinib + bevacizumab",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
continuous-oncology-wearables-digital-biomarkers-and-the-future-of-cancer-interc,Giorgio Aquile,Scripps Research,,unspecified,COVID‑19 early detection study,"40,000+ participants, remote recruitment, wearable RHR monitoring",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
continuous-oncology-wearables-digital-biomarkers-and-the-future-of-cancer-interc,Giorgio Aquile,Scripps Research,,unspecified,Detect Ahead trial,≈450 participants randomized to wearable‑alert vs symptom‑only arm,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
continuous-oncology-wearables-digital-biomarkers-and-the-future-of-cancer-interc,Giorgio Aquile,Scripps Research,,unspecified,Pre‑diabetes multimodal digital trial,"1,000 participants, CGM, wearable, EHR, saliva, stool",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cutting-edge-advances-in-hematology,Kai Wu,Fred Hutchinson Cancer Center,multiple myeloma,clinical_trial,CAR T infusion with longitudinal sampling,PFS‑based grouping (TR vs DR),schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
cutting-edge-advances-in-hematology,Xujing Yang,Memorial Sloan Kettering Cancer Center,acute myeloid leukemia; pancreatic cancer; melanoma,mixed,STC‑15 Phase 1 (ongoing),AML/MDS patients,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
daniel-sw-tan-leveraging-novel-technologies-to-delineate-therapeutic-resistance-,Daniel S.W. Tan,"University of California, San Francisco, Department of Oncology",NSCLC,mixed,Persistent EGFR ctDNA + chemotherapy trial (North America),"EGFR mutant NSCLC with ctDNA persistence, randomized 1:1, n=112",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
decoding-tumor-evolution-through-the-human-tumor-atlas-network-an-ecological-and,Irene Ghobrial,Dana‑Farber Cancer Institute,multiple myeloma,phase_2,Teclistamab bispecific in high‑risk smoldering myeloma,12 patients reported; 100% MRD‑negative responses,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
decoding-tumor-evolution-through-the-human-tumor-atlas-network-an-ecological-and,Irene Ghobrial,Dana‑Farber Cancer Institute,multiple myeloma,phase_2,CAR‑T in smoldering myeloma (ongoing),20 patients enrolled; early data show deep MRD negativity,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
deep-learning-in-digital-pathology-from-morphology-to-multimodal-biomarkers,Gabriele Cambiamalla,"Mount Sinai, Department of Pathology",lung adenocarcinoma,phase_2_3,EGFR H&E prediction model,trained on MSK Impact cohort (tens of thousands of slides) with internal and external validation,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-advances-in-lung-cancer-research-session-small-cell-lung-c,Dr. Lauren Byers,"MD Anderson Cancer Center, Thoracic Section Chief",small cell lung cancer; high‑grade neuroendocrine cancers,phase_3,ABBV‑706 CES6 ADC trial,"Patients with relapsed SCLC or high‑grade neuroendocrine cancers, n≈127 evaluable",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-symposium-in-targeted-therapy-immunotherapy-and-dna-repair,Alberto,Knyohfor (pharma company),colorectal cancer; breast cancer,mixed,ARETUSA (Italy/Spain),temozolomide priming followed by pembrolizumab,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-symposium-in-targeted-therapy-immunotherapy-and-dna-repair,Luis Diaz,Memorial Sloan Kettering Cancer Center,colorectal cancer; non-small cell lung cancer; melanoma; head‑neck cancer; renal cell carcinoma,mixed,Phase II trial of temozolomide+cisplatin+nivolumab,chemo‑refractory colorectal cancer patients,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
The Next Frontier in Minimal Residual Disease: Solid Tumors,Jeannie Tee,Peter MacCallum Cancer Center,colorectal cancer,phase_2_3,DYNAMIC (stage II),ctDNA‑guided vs standard adjuvant management,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
The Next Frontier in Minimal Residual Disease: Solid Tumors,Jeannie Tee,Peter MacCallum Cancer Center,colorectal cancer,phase_2_3,DYNAMIC‑3 (stage III),ctDNA‑guided de‑escalation/escalation of oxaliplatin intensity,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
The Next Frontier in Minimal Residual Disease: Solid Tumors,Jeannie Tee,Peter MacCallum Cancer Center,colorectal cancer,phase_2_3,ALTTEAR (TAS‑102),ctDNA‑positive post‑op patients receiving TAS‑102 vs placebo,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
dna-damage-response-and-synthetic-lethality-in-cancer,Pamela Munster,"University of California, San Francisco",prostate cancer; breast cancer; ovarian cancer; pancreatic cancer; endometrial cancer; non-small cell lung cancer; gastrointestinal tumors; neuroendocrine tumors; biliary cancer; bladder cancer; liver cancer; gastric cancer,mixed,PROfound (olaparib vs control in mCRPC),"BRCA1/2, ATM, CDK12 alterations",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
dna-damage-response-and-synthetic-lethality-in-cancer,Pamela Munster,"University of California, San Francisco",prostate cancer; breast cancer; ovarian cancer; pancreatic cancer; endometrial cancer; non-small cell lung cancer; gastrointestinal tumors; neuroendocrine tumors; biliary cancer; bladder cancer; liver cancer; gastric cancer,mixed,KEYLINK‑007 (PARP + ICI tumor‑agnostic),HRR mutations or HRD score >16,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
